Package_Id,From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
PKG-19406,bhubaneswar,jaipur,Mountain,7,4,Hotel,Bus,Standard,22560,Summer
PKG-19407,bhubaneswar,jaipur,Mountain,6,2,Hotel,Bus,Premium,24192,Summer
PKG-19408,bhubaneswar,jaipur,Mountain,2,8,Hotel,Flight,Standard,46080,Summer
PKG-19409,bhubaneswar,jaipur,Mountain,4,7,Hotel,Train,Luxury,66000,Summer
PKG-19410,bhubaneswar,jaipur,Mountain,3,4,Hotel,Car,Standard,21000,Summer
PKG-19411,bhubaneswar,jaipur,Mountain,9,8,Hotel,Car,Premium,57959,Summer
PKG-19412,bhubaneswar,jaipur,Mountain,10,5,Hotel,Flight,Premium,80640,Summer
PKG-19413,bhubaneswar,jaipur,Mountain,7,7,Hotel,Bus,Luxury,56640,Summer
PKG-19414,bhubaneswar,varanasi,Cultural,8,2,Hotel,Car,Premium,35280,Winter
PKG-19415,bhubaneswar,varanasi,Cultural,7,8,Resort,Train,Premium,72765,Winter
PKG-19416,bhubaneswar,varanasi,Cultural,9,6,Resort,Train,Standard,50325,Winter
PKG-19417,bhubaneswar,varanasi,Cultural,9,8,Resort,Train,Standard,56925,Winter
PKG-19418,bhubaneswar,varanasi,Cultural,9,3,Resort,Flight,Standard,58800,Winter
PKG-19419,bhubaneswar,varanasi,Cultural,4,5,Hotel,Train,Standard,27720,Winter
PKG-19420,bhubaneswar,varanasi,Cultural,9,3,Resort,Train,Premium,56595,Winter
PKG-19421,bhubaneswar,varanasi,Cultural,6,6,Hotel,Flight,Luxury,99840,Winter
PKG-19422,bhubaneswar,varanasi,Cultural,3,3,Hotel,Bus,Premium,20832,Winter
PKG-19423,bhubaneswar,varanasi,Cultural,7,2,Hotel,Train,Luxury,51480,Winter
PKG-19424,bhubaneswar,varanasi,Historical,5,5,Hotel,Bus,Standard,21600,Winter
PKG-19425,bhubaneswar,varanasi,Historical,2,6,Camping,Car,Standard,16000,Winter
PKG-19426,bhubaneswar,varanasi,Historical,7,7,Hotel,Train,Standard,38940,Winter
PKG-19427,bhubaneswar,varanasi,Historical,6,7,Hotel,Car,Standard,33600,Winter
PKG-19428,bhubaneswar,varanasi,Historical,9,2,Hotel,Train,Standard,29700,Winter
PKG-19429,bhubaneswar,varanasi,Historical,10,8,Hotel,Flight,Standard,69120,Winter
PKG-19430,bhubaneswar,varanasi,Historical,8,7,Hotel,Train,Standard,40920,Winter
PKG-19431,bhubaneswar,varanasi,Historical,3,3,Hotel,Flight,Premium,41664,Winter
PKG-19432,bhubaneswar,varanasi,Historical,10,6,Hotel,Flight,Premium,86016,Winter
PKG-19433,bhubaneswar,varanasi,Historical,10,8,Resort,Bus,Premium,60479,Winter
PKG-19434,bhubaneswar,varanasi,City,5,5,Hotel,Flight,Luxury,86400,Winter
PKG-19435,bhubaneswar,varanasi,City,4,4,Hotel,Flight,Standard,36480,Winter
PKG-19436,bhubaneswar,varanasi,City,2,4,Resort,Bus,Standard,19200,Winter
PKG-19437,bhubaneswar,varanasi,City,10,2,Camping,Train,Luxury,42240,Winter
PKG-19438,bhubaneswar,varanasi,City,6,8,Hotel,Flight,Luxury,115200,Winter
PKG-19439,bhubaneswar,varanasi,City,6,2,Hotel,Train,Standard,23760,Winter
PKG-19440,bhubaneswar,varanasi,City,7,8,Camping,Car,Premium,35280,Winter
PKG-19441,bhubaneswar,varanasi,City,6,6,Hotel,Car,Premium,43680,Winter
PKG-19442,bhubaneswar,varanasi,City,2,3,Hotel,Train,Premium,25872,Winter
PKG-19443,bhubaneswar,varanasi,City,4,5,Hotel,Car,Premium,35280,Winter
PKG-19444,bhubaneswar,varanasi,Religious,3,2,Camping,Train,Standard,11880,Winter
PKG-19445,bhubaneswar,varanasi,Religious,2,8,Camping,Car,Premium,26880,Winter
PKG-19446,bhubaneswar,varanasi,Religious,3,6,Resort,Train,Standard,35475,Winter
PKG-19447,bhubaneswar,varanasi,Religious,9,3,Hotel,Car,Premium,41160,Winter
PKG-19448,bhubaneswar,varanasi,Religious,9,7,Hotel,Train,Standard,42900,Winter
PKG-19449,bhubaneswar,varanasi,Religious,10,6,Hotel,Train,Premium,59135,Winter
PKG-19450,bhubaneswar,varanasi,Religious,9,4,Resort,Bus,Standard,31800,Winter
PKG-19451,bhubaneswar,varanasi,Religious,3,4,Camping,Train,Premium,21560,Winter
PKG-19452,bhubaneswar,varanasi,Religious,3,5,Hotel,Train,Standard,25740,Winter
PKG-19453,bhubaneswar,varanasi,Religious,5,7,Resort,Bus,Luxury,63600,Winter
PKG-19454,bhubaneswar,varanasi,Adventure,10,3,Hotel,Flight,Premium,69888,Summer
PKG-19455,bhubaneswar,varanasi,Adventure,2,2,Hotel,Flight,Premium,32255,Summer
PKG-19456,bhubaneswar,varanasi,Adventure,3,8,Resort,Flight,Luxury,122400,Summer
PKG-19457,bhubaneswar,varanasi,Adventure,4,8,Hotel,Flight,Luxury,103680,Summer
PKG-19458,bhubaneswar,varanasi,Adventure,7,5,Hotel,Car,Luxury,61200,Summer
PKG-19459,bhubaneswar,varanasi,Adventure,10,6,Hotel,Flight,Standard,61440,Summer
PKG-19460,bhubaneswar,varanasi,Adventure,5,2,Resort,Flight,Premium,55440,Summer
PKG-19461,bhubaneswar,varanasi,Adventure,7,8,Resort,Flight,Luxury,151200,Summer
PKG-19462,bhubaneswar,varanasi,Adventure,8,8,Camping,Car,Premium,36960,Summer
PKG-19463,bhubaneswar,varanasi,Adventure,7,8,Resort,Train,Standard,51975,Summer
PKG-19464,bhubaneswar,varanasi,Backwater,5,8,Hotel,Car,Standard,34200,Monsoon
PKG-19465,bhubaneswar,varanasi,Backwater,5,3,Hotel,Bus,Standard,17760,Monsoon
PKG-19466,bhubaneswar,varanasi,Backwater,8,4,Camping,Flight,Standard,32000,Monsoon
PKG-19467,bhubaneswar,varanasi,Backwater,2,5,Hotel,Flight,Premium,48384,Monsoon
PKG-19468,bhubaneswar,varanasi,Backwater,4,6,Resort,Bus,Premium,38640,Monsoon
PKG-19469,bhubaneswar,varanasi,Backwater,3,6,Resort,Train,Luxury,70950,Monsoon
PKG-19470,bhubaneswar,varanasi,Backwater,3,7,Resort,Car,Standard,35250,Monsoon
PKG-19471,bhubaneswar,varanasi,Backwater,10,7,Hotel,Bus,Luxury,65280,Monsoon
PKG-19472,bhubaneswar,varanasi,Backwater,8,3,Hotel,Car,Standard,27600,Monsoon
PKG-19473,bhubaneswar,varanasi,Backwater,8,4,Resort,Bus,Luxury,60000,Monsoon
PKG-19474,bhubaneswar,leh-ladakh,Mountain,2,3,Resort,Car,Premium,29399,Summer
PKG-19475,bhubaneswar,leh-ladakh,Mountain,3,7,Resort,Bus,Standard,28200,Summer
PKG-19476,bhubaneswar,leh-ladakh,Mountain,8,4,Hotel,Car,Luxury,60000,Summer
PKG-19477,bhubaneswar,leh-ladakh,Mountain,9,5,Hotel,Bus,Luxury,54720,Summer
PKG-19478,bhubaneswar,leh-ladakh,Mountain,4,4,Resort,Flight,Luxury,91200,Summer
PKG-19479,bhubaneswar,leh-ladakh,Mountain,5,5,Resort,Bus,Premium,37800,Summer
PKG-19480,bhubaneswar,leh-ladakh,Mountain,10,2,Resort,Bus,Standard,28800,Summer
PKG-19481,bhubaneswar,leh-ladakh,Mountain,2,4,Hotel,Bus,Standard,15360,Summer
PKG-19482,bhubaneswar,leh-ladakh,Mountain,7,3,Camping,Flight,Standard,27520,Summer
PKG-19483,bhubaneswar,leh-ladakh,Mountain,2,2,Hotel,Car,Luxury,28800,Summer
PKG-19484,bhubaneswar,leh-ladakh,Adventure,3,3,Resort,Bus,Standard,18600,Summer
PKG-19485,bhubaneswar,leh-ladakh,Adventure,9,3,Hotel,Car,Standard,29400,Summer
PKG-19486,bhubaneswar,leh-ladakh,Adventure,4,3,Hotel,Car,Standard,20400,Summer
PKG-19487,bhubaneswar,leh-ladakh,Adventure,6,7,Resort,Bus,Luxury,67200,Summer
PKG-19488,bhubaneswar,leh-ladakh,Adventure,8,4,Hotel,Bus,Standard,24000,Summer
PKG-19489,bhubaneswar,leh-ladakh,Adventure,2,2,Hotel,Car,Premium,20160,Summer
PKG-19490,bhubaneswar,leh-ladakh,Adventure,6,4,Hotel,Bus,Standard,21120,Summer
PKG-19491,bhubaneswar,leh-ladakh,Adventure,7,7,Resort,Car,Standard,44250,Summer
PKG-19492,bhubaneswar,leh-ladakh,Adventure,3,2,Hotel,Flight,Standard,25920,Summer
PKG-19493,bhubaneswar,leh-ladakh,Adventure,7,6,Hotel,Car,Luxury,66000,Summer
PKG-19494,bhubaneswar,leh-ladakh,Cultural,7,7,Camping,Car,Standard,23600,Winter
PKG-19495,bhubaneswar,leh-ladakh,Cultural,3,8,Hotel,Train,Standard,33660,Winter
PKG-19496,bhubaneswar,leh-ladakh,Cultural,6,2,Hotel,Bus,Standard,17280,Winter
PKG-19497,bhubaneswar,leh-ladakh,Cultural,7,2,Hotel,Car,Standard,23400,Winter
PKG-19498,bhubaneswar,leh-ladakh,Cultural,4,6,Camping,Flight,Premium,41216,Winter
PKG-19499,bhubaneswar,leh-ladakh,Cultural,2,6,Hotel,Bus,Premium,26880,Winter
PKG-19500,bhubaneswar,leh-ladakh,Cultural,9,8,Resort,Car,Standard,51750,Winter
PKG-19501,bhubaneswar,leh-ladakh,Cultural,2,6,Hotel,Flight,Standard,38400,Winter
PKG-19502,bhubaneswar,leh-ladakh,Cultural,10,2,Resort,Flight,Luxury,115200,Winter
PKG-19503,bhubaneswar,leh-ladakh,Cultural,3,4,Resort,Bus,Premium,29399,Winter
PKG-19504,bhubaneswar,leh-ladakh,Hill Station,3,6,Hotel,Car,Standard,25800,Summer
PKG-19505,bhubaneswar,leh-ladakh,Hill Station,6,4,Hotel,Car,Premium,36960,Summer
PKG-19506,bhubaneswar,leh-ladakh,Hill Station,3,4,Resort,Flight,Luxury,84000,Summer
PKG-19507,bhubaneswar,leh-ladakh,Hill Station,10,6,Hotel,Car,Premium,53760,Summer
PKG-19508,bhubaneswar,leh-ladakh,Hill Station,7,8,Camping,Flight,Standard,40320,Summer
PKG-19509,bhubaneswar,leh-ladakh,Hill Station,2,6,Hotel,Train,Luxury,52800,Summer
PKG-19510,bhubaneswar,leh-ladakh,Hill Station,5,8,Resort,Train,Luxury,94050,Summer
PKG-19511,bhubaneswar,leh-ladakh,Hill Station,5,4,Hotel,Car,Standard,24600,Summer
PKG-19512,bhubaneswar,leh-ladakh,Hill Station,9,4,Resort,Bus,Premium,44520,Summer
PKG-19513,bhubaneswar,leh-ladakh,Hill Station,4,4,Hotel,Flight,Luxury,72960,Summer
PKG-19514,bhubaneswar,auli,Mountain,2,4,Hotel,Bus,Standard,15360,Summer
PKG-19515,bhubaneswar,auli,Mountain,5,7,Hotel,Train,Premium,48972,Summer
PKG-19516,bhubaneswar,auli,Mountain,7,2,Hotel,Car,Premium,32759,Summer
PKG-19517,bhubaneswar,auli,Mountain,10,3,Hotel,Train,Luxury,68640,Summer
PKG-19518,bhubaneswar,auli,Mountain,8,3,Hotel,Flight,Premium,61823,Summer
PKG-19519,bhubaneswar,auli,Mountain,2,7,Resort,Train,Luxury,72600,Summer
PKG-19520,bhubaneswar,auli,Mountain,7,6,Hotel,Car,Standard,33000,Summer
PKG-19521,bhubaneswar,auli,Mountain,10,4,Resort,Train,Premium,64680,Summer
PKG-19522,bhubaneswar,auli,Mountain,9,2,Hotel,Flight,Standard,43200,Summer
PKG-19523,bhubaneswar,auli,Mountain,9,8,Hotel,Flight,Premium,92736,Summer
PKG-19524,bhubaneswar,auli,Hill Station,9,5,Hotel,Flight,Standard,54720,Summer
PKG-19525,bhubaneswar,auli,Hill Station,9,2,Camping,Car,Luxury,36000,Summer
PKG-19526,bhubaneswar,auli,Hill Station,8,2,Resort,Car,Premium,44100,Summer
PKG-19527,bhubaneswar,auli,Hill Station,4,8,Hotel,Car,Standard,32400,Summer
PKG-19528,bhubaneswar,auli,Hill Station,2,5,Resort,Bus,Luxury,43200,Summer
PKG-19529,bhubaneswar,auli,Hill Station,7,3,Hotel,Flight,Luxury,82560,Summer
PKG-19530,bhubaneswar,auli,Hill Station,4,8,Hotel,Car,Premium,45360,Summer
PKG-19531,bhubaneswar,auli,Hill Station,9,6,Hotel,Car,Standard,36600,Summer
PKG-19532,bhubaneswar,auli,Hill Station,9,8,Hotel,Flight,Standard,66240,Summer
PKG-19533,bhubaneswar,auli,Hill Station,8,6,Hotel,Car,Standard,34800,Summer
PKG-19534,bhubaneswar,auli,Adventure,10,4,Resort,Bus,Premium,47040,Summer
PKG-19535,bhubaneswar,auli,Adventure,9,4,Hotel,Train,Standard,34980,Summer
PKG-19536,bhubaneswar,auli,Adventure,9,4,Resort,Car,Premium,55650,Summer
PKG-19537,bhubaneswar,auli,Adventure,6,4,Hotel,Bus,Luxury,42240,Summer
PKG-19538,bhubaneswar,auli,Adventure,6,4,Hotel,Flight,Luxury,84480,Summer
PKG-19539,bhubaneswar,auli,Adventure,4,5,Resort,Flight,Standard,50400,Summer
PKG-19540,bhubaneswar,auli,Adventure,8,8,Resort,Bus,Luxury,79200,Summer
PKG-19541,bhubaneswar,auli,Adventure,7,2,Camping,Car,Luxury,31200,Summer
PKG-19542,bhubaneswar,auli,Adventure,5,6,Hotel,Bus,Standard,23520,Summer
PKG-19543,bhubaneswar,auli,Adventure,6,7,Resort,Train,Standard,46200,Summer
PKG-19544,bhubaneswar,auli,Cultural,7,4,Resort,Bus,Luxury,56400,Winter
PKG-19545,bhubaneswar,auli,Cultural,4,5,Hotel,Flight,Premium,56448,Winter
PKG-19546,bhubaneswar,auli,Cultural,9,2,Hotel,Bus,Premium,30239,Winter
PKG-19547,bhubaneswar,auli,Cultural,10,6,Hotel,Flight,Standard,61440,Winter
PKG-19548,bhubaneswar,auli,Cultural,8,2,Hotel,Car,Standard,25200,Winter
PKG-19549,bhubaneswar,auli,Cultural,5,2,Hotel,Car,Standard,19800,Winter
PKG-19550,bhubaneswar,auli,Cultural,9,6,Camping,Flight,Standard,39040,Winter
PKG-19551,bhubaneswar,auli,Cultural,10,5,Hotel,Flight,Luxury,115200,Winter
PKG-19552,bhubaneswar,auli,Cultural,10,7,Resort,Bus,Luxury,81600,Winter
PKG-19553,bhubaneswar,auli,Cultural,5,2,Resort,Car,Premium,34650,Winter
PKG-19554,bhubaneswar,rann of kutch,Desert,9,3,Hotel,Train,Luxury,64680,Summer
PKG-19555,bhubaneswar,rann of kutch,Desert,6,2,Hotel,Car,Luxury,43200,Summer
PKG-19556,bhubaneswar,rann of kutch,Desert,2,8,Hotel,Flight,Standard,46080,Summer
PKG-19557,bhubaneswar,rann of kutch,Desert,7,2,Resort,Train,Premium,45045,Summer
PKG-19558,bhubaneswar,rann of kutch,Desert,8,7,Camping,Flight,Standard,39680,Summer
PKG-19559,bhubaneswar,rann of kutch,Desert,7,8,Hotel,Car,Premium,52920,Summer
PKG-19560,bhubaneswar,rann of kutch,Desert,10,6,Resort,Car,Standard,48000,Summer
PKG-19561,bhubaneswar,rann of kutch,Desert,7,7,Hotel,Train,Luxury,77880,Summer
PKG-19562,bhubaneswar,rann of kutch,Desert,4,8,Resort,Flight,Standard,64800,Summer
PKG-19563,bhubaneswar,rann of kutch,Desert,9,7,Hotel,Train,Standard,42900,Summer
PKG-19564,bhubaneswar,rann of kutch,Cultural,9,7,Hotel,Car,Premium,54600,Winter
PKG-19565,bhubaneswar,rann of kutch,Cultural,3,6,Hotel,Car,Standard,25800,Winter
PKG-19566,bhubaneswar,rann of kutch,Cultural,6,8,Hotel,Car,Premium,50400,Winter
PKG-19567,bhubaneswar,rann of kutch,Cultural,3,5,Hotel,Flight,Standard,37440,Winter
PKG-19568,bhubaneswar,rann of kutch,Cultural,5,5,Resort,Flight,Standard,54000,Winter
PKG-19569,bhubaneswar,rann of kutch,Cultural,2,6,Hotel,Car,Premium,33600,Winter
PKG-19570,bhubaneswar,rann of kutch,Cultural,5,8,Resort,Bus,Standard,34200,Winter
PKG-19571,bhubaneswar,rann of kutch,Cultural,3,7,Hotel,Bus,Premium,31583,Winter
PKG-19572,bhubaneswar,rann of kutch,Cultural,3,8,Resort,Flight,Premium,85680,Winter
PKG-19573,bhubaneswar,rann of kutch,Cultural,9,2,Resort,Train,Luxury,74250,Winter
PKG-19574,bhubaneswar,rann of kutch,Adventure,7,7,Resort,Train,Standard,48675,Summer
PKG-19575,bhubaneswar,rann of kutch,Adventure,4,3,Hotel,Car,Standard,20400,Summer
PKG-19576,bhubaneswar,rann of kutch,Adventure,9,8,Hotel,Train,Luxury,91080,Summer
PKG-19577,bhubaneswar,rann of kutch,Adventure,6,8,Resort,Flight,Standard,72000,Summer
PKG-19578,bhubaneswar,rann of kutch,Adventure,7,5,Hotel,Train,Standard,33660,Summer
PKG-19579,bhubaneswar,rann of kutch,Adventure,5,8,Hotel,Flight,Standard,54720,Summer
PKG-19580,bhubaneswar,rann of kutch,Adventure,7,7,Hotel,Car,Standard,35400,Summer
PKG-19581,bhubaneswar,rann of kutch,Adventure,9,4,Resort,Bus,Luxury,63600,Summer
PKG-19582,bhubaneswar,rann of kutch,Adventure,4,5,Resort,Bus,Standard,25200,Summer
PKG-19583,bhubaneswar,rann of kutch,Adventure,3,3,Resort,Car,Standard,23250,Summer
PKG-19584,bhubaneswar,rann of kutch,Historical,3,4,Hotel,Bus,Premium,23520,Winter
PKG-19585,bhubaneswar,rann of kutch,Historical,4,2,Hotel,Flight,Luxury,57600,Winter
PKG-19586,bhubaneswar,rann of kutch,Historical,8,7,Camping,Flight,Luxury,79360,Winter
PKG-19587,bhubaneswar,rann of kutch,Historical,7,7,Hotel,Flight,Premium,79296,Winter
PKG-19588,bhubaneswar,rann of kutch,Historical,9,2,Hotel,Flight,Luxury,86400,Winter
PKG-19589,bhubaneswar,rann of kutch,Historical,9,3,Hotel,Train,Standard,32340,Winter
PKG-19590,bhubaneswar,rann of kutch,Historical,2,5,Hotel,Flight,Standard,34560,Winter
PKG-19591,bhubaneswar,rann of kutch,Historical,8,4,Hotel,Flight,Luxury,96000,Winter
PKG-19592,bhubaneswar,rann of kutch,Historical,6,6,Hotel,Bus,Luxury,49920,Winter
PKG-19593,bhubaneswar,rann of kutch,Historical,5,2,Hotel,Train,Standard,21780,Winter
PKG-19594,bhubaneswar,coorg,Hill Station,3,2,Hotel,Car,Premium,22680,Summer
PKG-19595,bhubaneswar,coorg,Hill Station,10,3,Resort,Car,Standard,39000,Summer
PKG-19596,bhubaneswar,coorg,Hill Station,7,8,Hotel,Flight,Standard,60480,Summer
PKG-19597,bhubaneswar,coorg,Hill Station,2,6,Hotel,Bus,Luxury,38400,Summer
PKG-19598,bhubaneswar,coorg,Hill Station,8,5,Resort,Car,Premium,56700,Summer
PKG-19599,bhubaneswar,coorg,Hill Station,8,4,Camping,Car,Luxury,40000,Summer
PKG-19600,bhubaneswar,coorg,Hill Station,10,8,Hotel,Bus,Premium,48384,Summer
PKG-19601,bhubaneswar,coorg,Hill Station,8,2,Resort,Flight,Standard,50400,Summer
PKG-19602,bhubaneswar,coorg,Hill Station,9,2,Hotel,Bus,Premium,30239,Summer
PKG-19603,bhubaneswar,coorg,Hill Station,7,7,Hotel,Car,Premium,49560,Summer
PKG-19604,bhubaneswar,coorg,Backwater,7,6,Hotel,Train,Luxury,72600,Monsoon
PKG-19605,bhubaneswar,coorg,Backwater,5,6,Hotel,Car,Luxury,58800,Monsoon
PKG-19606,bhubaneswar,coorg,Backwater,9,6,Resort,Bus,Premium,51240,Monsoon
PKG-19607,bhubaneswar,coorg,Backwater,6,2,Hotel,Bus,Premium,24192,Monsoon
PKG-19608,bhubaneswar,coorg,Backwater,6,4,Hotel,Bus,Premium,29567,Monsoon
PKG-19609,bhubaneswar,coorg,Backwater,2,3,Resort,Train,Luxury,46200,Monsoon
PKG-19610,bhubaneswar,coorg,Backwater,7,6,Hotel,Car,Standard,33000,Monsoon
PKG-19611,bhubaneswar,coorg,Backwater,10,5,Resort,Flight,Standard,72000,Monsoon
PKG-19612,bhubaneswar,coorg,Backwater,9,4,Resort,Flight,Premium,89040,Monsoon
PKG-19613,bhubaneswar,coorg,Backwater,5,4,Hotel,Flight,Luxury,78720,Monsoon
PKG-19614,bhubaneswar,coorg,Adventure,2,8,Camping,Bus,Luxury,30720,Summer
PKG-19615,bhubaneswar,coorg,Adventure,10,2,Hotel,Flight,Luxury,92160,Summer
PKG-19616,bhubaneswar,coorg,Adventure,5,3,Hotel,Car,Standard,22200,Summer
PKG-19617,bhubaneswar,coorg,Adventure,9,7,Hotel,Bus,Luxury,62400,Summer
PKG-19618,bhubaneswar,coorg,Adventure,8,4,Resort,Train,Standard,41250,Summer
PKG-19619,bhubaneswar,coorg,Adventure,9,2,Resort,Car,Standard,33750,Summer
PKG-19620,bhubaneswar,coorg,Adventure,4,5,Hotel,Bus,Luxury,40320,Summer
PKG-19621,bhubaneswar,coorg,Adventure,9,7,Hotel,Bus,Standard,31200,Summer
PKG-19622,bhubaneswar,coorg,Adventure,6,6,Hotel,Flight,Premium,69888,Summer
PKG-19623,bhubaneswar,coorg,Adventure,3,6,Resort,Bus,Premium,36120,Summer
PKG-19624,bhubaneswar,coorg,Cultural,10,5,Resort,Flight,Luxury,144000,Winter
PKG-19625,bhubaneswar,coorg,Cultural,8,2,Resort,Car,Standard,31500,Winter
PKG-19626,bhubaneswar,coorg,Cultural,3,2,Resort,Flight,Standard,32400,Winter
PKG-19627,bhubaneswar,coorg,Cultural,6,4,Hotel,Bus,Standard,21120,Winter
PKG-19628,bhubaneswar,coorg,Cultural,3,4,Hotel,Flight,Standard,33600,Winter
PKG-19629,bhubaneswar,coorg,Cultural,10,3,Hotel,Flight,Premium,69888,Winter
PKG-19630,bhubaneswar,coorg,Cultural,4,3,Resort,Flight,Standard,40800,Winter
PKG-19631,bhubaneswar,coorg,Cultural,2,5,Hotel,Train,Premium,33264,Winter
PKG-19632,bhubaneswar,coorg,Cultural,8,8,Hotel,Flight,Premium,88704,Winter
PKG-19633,bhubaneswar,coorg,Cultural,8,4,Camping,Train,Standard,22000,Winter
PKG-19634,bhubaneswar,kodaikanal,Hill Station,6,3,Resort,Car,Luxury,60000,Summer
PKG-19635,bhubaneswar,kodaikanal,Hill Station,2,3,Hotel,Flight,Premium,37632,Summer
PKG-19636,bhubaneswar,kodaikanal,Hill Station,9,3,Resort,Flight,Premium,82320,Summer
PKG-19637,bhubaneswar,kodaikanal,Hill Station,7,5,Camping,Flight,Standard,32640,Summer
PKG-19638,bhubaneswar,kodaikanal,Hill Station,4,8,Hotel,Car,Luxury,64800,Summer
PKG-19639,bhubaneswar,kodaikanal,Hill Station,4,4,Hotel,Flight,Premium,51072,Summer
PKG-19640,bhubaneswar,kodaikanal,Hill Station,6,2,Hotel,Train,Premium,33264,Summer
PKG-19641,bhubaneswar,kodaikanal,Hill Station,9,8,Hotel,Bus,Standard,33120,Summer
PKG-19642,bhubaneswar,kodaikanal,Hill Station,5,2,Resort,Car,Standard,24750,Summer
PKG-19643,bhubaneswar,kodaikanal,Hill Station,8,6,Hotel,Bus,Luxury,55680,Summer
PKG-19644,bhubaneswar,kodaikanal,Mountain,2,3,Hotel,Bus,Luxury,26880,Summer
PKG-19645,bhubaneswar,kodaikanal,Mountain,9,5,Hotel,Flight,Luxury,109440,Summer
PKG-19646,bhubaneswar,kodaikanal,Mountain,4,3,Hotel,Car,Premium,28560,Summer
PKG-19647,bhubaneswar,kodaikanal,Mountain,3,8,Hotel,Car,Standard,30600,Summer
PKG-19648,bhubaneswar,kodaikanal,Mountain,7,2,Resort,Bus,Standard,23400,Summer
PKG-19649,bhubaneswar,kodaikanal,Mountain,8,5,Hotel,Train,Luxury,71280,Summer
PKG-19650,bhubaneswar,kodaikanal,Mountain,6,6,Resort,Bus,Premium,43680,Summer
PKG-19651,bhubaneswar,kodaikanal,Mountain,10,3,Resort,Flight,Premium,87360,Summer
PKG-19652,bhubaneswar,kodaikanal,Mountain,9,4,Hotel,Train,Premium,48972,Summer
PKG-19653,bhubaneswar,kodaikanal,Mountain,5,3,Resort,Train,Premium,42735,Summer
PKG-19654,bhubaneswar,kodaikanal,Adventure,9,2,Resort,Train,Premium,51975,Summer
PKG-19655,bhubaneswar,kodaikanal,Adventure,6,6,Hotel,Flight,Luxury,99840,Summer
PKG-19656,bhubaneswar,kodaikanal,Adventure,6,5,Hotel,Bus,Premium,32255,Summer
PKG-19657,bhubaneswar,kodaikanal,Adventure,8,2,Resort,Train,Standard,34650,Summer
PKG-19658,bhubaneswar,kodaikanal,Adventure,4,6,Camping,Car,Premium,25760,Summer
PKG-19659,bhubaneswar,kodaikanal,Adventure,9,2,Hotel,Flight,Standard,43200,Summer
PKG-19660,bhubaneswar,kodaikanal,Adventure,8,6,Hotel,Train,Premium,53592,Summer
PKG-19661,bhubaneswar,kodaikanal,Adventure,6,3,Hotel,Bus,Luxury,38400,Summer
PKG-19662,bhubaneswar,kodaikanal,Adventure,8,3,Hotel,Bus,Premium,30911,Summer
PKG-19663,bhubaneswar,kodaikanal,Adventure,9,2,Hotel,Car,Premium,37800,Summer
PKG-19664,bhubaneswar,kodaikanal,Cultural,4,6,Hotel,Train,Premium,42504,Winter
PKG-19665,bhubaneswar,kodaikanal,Cultural,6,5,Hotel,Car,Standard,28800,Winter
PKG-19666,bhubaneswar,kodaikanal,Cultural,2,2,Hotel,Flight,Standard,23040,Winter
PKG-19667,bhubaneswar,kodaikanal,Cultural,3,5,Hotel,Car,Luxury,46800,Winter
PKG-19668,bhubaneswar,kodaikanal,Cultural,2,5,Hotel,Bus,Premium,24192,Winter
PKG-19669,bhubaneswar,kodaikanal,Cultural,4,3,Hotel,Flight,Luxury,65280,Winter
PKG-19670,bhubaneswar,kodaikanal,Cultural,9,5,Hotel,Flight,Premium,76608,Winter
PKG-19671,bhubaneswar,kodaikanal,Cultural,5,3,Resort,Bus,Luxury,44400,Winter
PKG-19672,bhubaneswar,kodaikanal,Cultural,3,6,Camping,Flight,Luxury,55040,Winter
PKG-19673,bhubaneswar,kodaikanal,Cultural,7,6,Hotel,Car,Premium,46200,Winter
PKG-19674,bhubaneswar,jaisalmer,Desert,10,6,Hotel,Train,Standard,42240,Summer
PKG-19675,bhubaneswar,jaisalmer,Desert,6,6,Hotel,Bus,Premium,34944,Summer
PKG-19676,bhubaneswar,jaisalmer,Desert,8,8,Hotel,Train,Luxury,87120,Summer
PKG-19677,bhubaneswar,jaisalmer,Desert,3,2,Hotel,Car,Standard,16200,Summer
PKG-19678,bhubaneswar,jaisalmer,Desert,6,5,Hotel,Flight,Standard,46080,Summer
PKG-19679,bhubaneswar,jaisalmer,Desert,2,5,Resort,Car,Premium,37800,Summer
PKG-19680,bhubaneswar,jaisalmer,Desert,5,6,Hotel,Train,Premium,45276,Summer
PKG-19681,bhubaneswar,jaisalmer,Desert,5,6,Hotel,Car,Standard,29400,Summer
PKG-19682,bhubaneswar,jaisalmer,Desert,8,3,Resort,Flight,Standard,55200,Summer
PKG-19683,bhubaneswar,jaisalmer,Desert,9,3,Resort,Car,Luxury,73500,Summer
PKG-19684,bhubaneswar,jaisalmer,Cultural,7,2,Hotel,Bus,Standard,18720,Winter
PKG-19685,bhubaneswar,jaisalmer,Cultural,8,2,Hotel,Flight,Standard,40320,Winter
PKG-19686,bhubaneswar,jaisalmer,Cultural,6,2,Hotel,Train,Premium,33264,Winter
PKG-19687,bhubaneswar,jaisalmer,Cultural,8,4,Hotel,Train,Luxury,66000,Winter
PKG-19688,bhubaneswar,jaisalmer,Cultural,2,8,Hotel,Car,Premium,40320,Winter
